,doc_id,chunk,text
633,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,634,Our results in Table 4 show that despite the lack of task-specific tuning our model performs surprisingly well.
634,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,635,Our model yielded better results than all previously reported models with the exception of the Recurrent Neural Network Grammar.
635,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,636,The Recurrent Neural Network Grammar is a model described in reference [8].
636,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,637,The Transformer outperforms the Berkeley-Parser even when training only on the WSJ training set of 40K sentences.
637,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,638,The Transformer is in contrast to RNN sequence-to-sequence models.
638,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,639,The Berkeley-Parser is a parser.
639,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,640,The WSJ training set contains 40K sentences.
640,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,641,"In this work, we presented the Transformer."
641,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,642,The Transformer is the first sequence transduction model based entirely on attention.
642,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,643,The Transformer replaces the recurrent layers most commonly used in encoder-decoder architectures with multi-headed self-attention.
643,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,644,"For translation tasks, the Transformer can be trained significantly faster than architectures based on recurrent or convolutional layers."
644,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,645,The Transformer is an architecture for translation tasks.
645,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,646,Architectures based on recurrent or convolutional layers are slower to train than the Transformer.
646,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,647,We achieve a new state of the art on both WMT 2014 English-to-German and WMT 2014 English-to-French translation tasks.
647,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,648,WMT 2014 English-to-German is a translation task.
648,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,649,WMT 2014 English-to-French is a translation task.
649,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,650,"In the former task, our best model outperforms even all previously reported ensembles."
650,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,651,We are excited about the future of attention-based models.
651,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,652,We plan to apply attention-based models to other tasks.
652,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,653,We plan to extend the Transformer to problems involving input and output modalities other than text.
653,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,654,"We plan to investigate local, restricted attention mechanisms to efficiently handle large inputs and outputs such as images, audio and video."
654,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,655,Making generation less sequential is another research goal of ours.
655,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,656,The code used to train and evaluate our models is available at https://github.com/tensorflow/tensor2tensor.
656,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,657,The code is available on GitHub.
657,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,658,The code is available in the tensorflow/tensor2tensor repository.
658,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,659,We are grateful to Nal Kalchbrenner and Stephan Gouws.
659,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,660,"Nal Kalchbrenner and Stephan Gouws provided fruitful comments, corrections and inspiration."
660,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,661,"Jimmy Lei Ba, Jamie Ryan Kiros, and Geoffrey E Hinton are references."
661,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,662,Jimmy Lei Ba is a reference.
662,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,663,Jamie Ryan Kiros is a reference.
663,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,664,Geoffrey E Hinton is a reference.
664,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,665,Layer normalization is a technique used in deep learning to normalize the inputs to a neural network layer.
665,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,666,arXiv preprint arXiv:1607.06450 was published in 2016.
666,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,667,"Dzmitry Bahdanau, Kyunghyun Cho, and Yoshua Bengio are authors."
667,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,668,Dzmitry Bahdanau is an author.
668,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,669,Kyunghyun Cho is an author.
669,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,670,Yoshua Bengio is an author.
670,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,671,Neural machine translation is a method for translating text using neural networks.
671,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,672,Neural machine translation jointly learns to align and translate.
672,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,673,CoRR is a repository for preprints.
673,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,674,The preprint has the identifier abs/1409.0473.
674,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,675,The preprint was published in 2014.
675,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,676,Denny Britz is a person.
676,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,677,Anna Goldie is a person.
677,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,678,Minh-Thang Luong is a person.
678,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,679,Quoc V is a person.
679,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,680,Le.
680,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,681,There is a massive exploration of neural machine translation architectures.
681,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,682,CoRR is a repository for preprints.
682,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,683,The preprint has the identifier abs/1703.03906.
683,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,684,The preprint was published in 2017.
684,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,685,"Jianpeng Cheng, Li Dong, and Mirella Lapata are authors."
685,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,686,Jianpeng Cheng is an author.
686,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,687,Li Dong is an author.
687,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,688,Mirella Lapata is an author.
688,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,689,Long short-term memory-networks are used for machine reading.
689,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,690,arXiv preprint arXiv:1601.06733 was published in 2016.
690,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,691,Kyunghyun Cho is an author.
691,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,692,Bart van Merrienboer is an author.
692,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,693,Caglar Gulcehre is an author.
693,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,694,Fethi Bougares is an author.
694,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,695,Holger Schwenk is an author.
695,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,696,Yoshua Bengio is an author.
696,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,697,Learning phrase representations using rnn encoder-decoder is a method for statistical machine translation.
697,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,698,The method uses an rnn encoder-decoder.
698,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,699,CoRR is a repository for preprints.
699,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,700,The preprint has the identifier abs/1406.1078.
700,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,701,The preprint was published in 2014.
701,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,702,Francois Chollet is a person.
702,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,703,Xception is a deep learning model.
703,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,704,Xception uses depthwise separable convolutions.
704,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,705,The arXiv preprint arXiv:1610.02357 was published in 2016.
705,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,706,Junyoung Chung is a person.
706,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,707,Çaglar Gülçehre is a person.
707,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,708,Kyunghyun Cho is a person.
708,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,709,Yoshua Bengio is a person.
709,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,710,This is an empirical evaluation of gated recurrent neural networks on sequence modeling.
710,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,711,CoRR is a repository for preprints.
711,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,712,The preprint has the identifier abs/1412.3555.
712,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,713,The preprint was published in 2014.
713,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,714,Chris Dyer is an author.
714,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,715,Adhiguna Kuncoro is an author.
715,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,716,Miguel Ballesteros is an author.
716,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,717,Noah A. Smith is an author.
717,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,718,Recurrent neural network grammars are a type of neural network grammar.
718,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,719,In Proc.
719,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,720,The paper was presented at the North American Chapter of the Association for Computational Linguistics (NAACL) in 2016.
720,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,721,Jonas Gehring is an author.
721,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,722,Michael Auli is an author.
722,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,723,David Grangier is an author.
723,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,724,Denis Yarats is an author.
724,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,725,Yann N. Dauphin is an author.
725,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,726,Convolutional sequence to sequence learning is a type of neural network architecture.
726,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,727,arXiv preprint arXiv:1705.03122v2 was published in 2017.
727,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,728,Alex Graves is a person.
728,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,729,Generating sequences with recurrent neural networks is a common task.
729,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,730,Recurrent neural networks are well-suited for generating sequences.
730,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,731,arXiv preprint arXiv:1308.0850 was published in 2013.
731,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,732,Kaiming He is an author.
732,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,733,Xiangyu Zhang is an author.
733,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,734,Shaoqing Ren is an author.
734,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,735,Jian Sun is an author.
735,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,736,Deep residual learning is used for image recognition.
736,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,737,The paper was published in Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition.
737,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,738,The paper was published in 2016.
738,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,739,The paper was published on pages 770–778.
739,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,740,Sepp Hochreiter is a person.
740,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,741,Yoshua Bengio is a person.
741,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,742,Paolo Frasconi is a person.
742,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,743,Jürgen Schmidhuber is a person.
743,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,744,Gradient flow in recurrent nets is difficult to learn long-term dependencies.
744,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,745,The paper was published in 2001.
745,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,746,Sepp Hochreiter and Jürgen Schmidhuber are people.
746,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,747,Sepp Hochreiter is a person.
747,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,748,Jürgen Schmidhuber is a person.
748,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,749,Long short-term memory is a type of recurrent neural network.
749,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,750,Neural computation is a journal.
750,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,751,Neural computation has a volume number of 9.
751,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,752,Neural computation has an issue number of 8.
752,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,753,Neural computation has pages 1735–1780.
753,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,754,Neural computation was published in 1997.
754,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,755,Zhongqiang Huang is a person.
755,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,756,Mary Harper is a person.
756,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,757,Self-training PCFG grammars with latent annotations across languages are a method for training grammars.
757,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,758,The method uses latent annotations.
758,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,759,The method uses latent annotations across languages.
759,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,760,The Proceedings of the 2009 Conference on Empirical Methods in Natural Language Processing were published.
760,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,761,The Proceedings of the 2009 Conference on Empirical Methods in Natural Language Processing were published on pages 832–841.
761,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,762,ACL was held in August 2009.
762,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,763,Rafal Jozefowicz is an author.
763,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,764,Oriol Vinyals is an author.
764,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,765,Mike Schuster is an author.
765,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,766,Noam Shazeer is an author.
766,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,767,Yonghui Wu is an author.
767,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,768,Exploring the limits of language modeling.
768,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,769,arXiv preprint arXiv:1602.02410 was published in 2016.
769,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,770,Łukasz Kaiser and Samy Bengio are authors.
770,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,771,Łukasz Kaiser is an author.
771,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,772,Samy Bengio is an author.
772,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,773,Active memory can replace attention.
773,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,774,The paper was published in Advances in Neural Information Processing Systems (NIPS).
774,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,775,The paper was published in 2016.
775,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,776,Łukasz Kaiser and Ilya Sutskever are authors.
776,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,777,Łukasz Kaiser is an author.
777,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,778,Ilya Sutskever is an author.
778,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,779,Neural GPUs learn algorithms.
779,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,780,The International Conference on Learning Representations (ICLR) was held in 2016.
780,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,781,"Nal Kalchbrenner, Lasse Espeholt, Karen Simonyan, Aaron van den Oord, Alex Graves, and Koray Kavukcuoglu are authors."
781,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,782,Nal Kalchbrenner is an author.
782,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,783,Lasse Espeholt is an author.
783,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,784,Karen Simonyan is an author.
784,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,785,Aaron van den Oord is an author.
785,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,786,Alex Graves is an author.
786,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,787,Koray Kavukcuoglu is an author.
787,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,788,Neural machine translation can be performed in linear time.
788,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,789,The arXiv preprint arXiv:1610.10099v2 was published in 2017.
789,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,790,"Yoon Kim, Carl Denton, Luong Hoang, and Alexander M. Rush are authors."
790,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,791,Yoon Kim is an author.
791,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,792,Carl Denton is an author.
792,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,793,Luong Hoang is an author.
793,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,794,Alexander M. Rush is an author.
794,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,795,Structured attention networks are a type of neural network.
795,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,796,Structured attention networks use attention mechanisms to process structured data.
796,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,797,"Structured attention networks are used in tasks such as machine translation, question answering, and text summarization."
797,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,798,The International Conference on Learning Representations was held in 2017.
798,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,799,Diederik Kingma and Jimmy Ba are authors.
799,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,800,Diederik Kingma is an author.
800,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,801,Jimmy Ba is an author.
801,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,802,Adam is a method for stochastic optimization.
802,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,803,The paper was presented at ICLR.
803,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,804,ICLR is a conference.
804,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,805,The conference took place in 2015.
805,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,806,Oleksii Kuchaiev and Boris Ginsburg are people.
806,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,807,Factorization tricks are used for LSTM networks.
807,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,808,Factorization tricks are used to reduce the number of parameters in LSTM networks.
808,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,809,arXiv preprint arXiv:1703.10722 was published in 2017.
809,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,810,Zhouhan Lin is an author.
810,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,811,Minwei Feng is an author.
811,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,812,Cicero Nogueira dos Santos is an author.
812,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,813,Mo Yu is an author.
813,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,814,Bing Xiang is an author.
814,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,815,Bowen Zhou is an author.
815,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,816,Yoshua Bengio is an author.
816,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,817,A structured self-attentive sentence embedding is a type of sentence embedding.
817,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,818,A structured self-attentive sentence embedding is a method for representing sentences as vectors.
818,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,819,A structured self-attentive sentence embedding uses a self-attention mechanism to capture the relationships between words in a sentence.
819,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,820,A structured self-attentive sentence embedding uses a structured approach to represent the sentence.
820,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,821,The structured approach in a structured self-attentive sentence embedding allows for the capture of long-range dependencies between words.
821,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,822,arXiv preprint arXiv:1703.03130 was published in 2017.
822,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,823,Minh-Thang Luong is a person.
823,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,824,Quoc V. is a person.
824,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,825,Le is a person.
825,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,826,Ilya Sutskever is a person.
826,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,827,Oriol Vinyals is a person.
827,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,828,Lukasz Kaiser is a person.
828,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,829,Multi-task sequence to sequence learning is a type of machine learning.
829,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,830,Multi-task sequence to sequence learning involves training a single model to perform multiple tasks.
830,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,831,The tasks in multi-task sequence to sequence learning are typically related to sequences of data.
831,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,832,"Examples of tasks in multi-task sequence to sequence learning include machine translation, text summarization, and question answering."
832,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,833,arXiv preprint arXiv:1511.06114 was published in 2015.
833,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,834,"Minh-Thang Luong, Hieu Pham, and Christopher D Manning are authors."
834,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,835,Minh-Thang Luong is an author.
835,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,836,Hieu Pham is an author.
836,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,837,Christopher D Manning is an author.
837,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,838,Effective approaches to attention-based neural machine translation are discussed.
838,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,839,Attention-based neural machine translation is a type of neural machine translation.
839,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,840,arXiv preprint arXiv:1508.04025 was published in 2015.
840,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,841,"Mitchell P Marcus, Mary Ann Marcinkiewicz, and Beatrice Santorini are authors."
841,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,842,Mitchell P Marcus is an author.
842,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,843,Mary Ann Marcinkiewicz is an author.
843,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,844,Beatrice Santorini is an author.
844,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,845,Building a large annotated corpus of English: The Penn Treebank.
845,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,846,The Penn Treebank is a large annotated corpus of English.
846,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,847,Computational linguistics is a journal.
847,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,848,Computational linguistics has a volume number of 19.
848,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,849,Computational linguistics has an issue number of 2.
849,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,850,Computational linguistics has pages 313–330.
850,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,851,Computational linguistics was published in 1993.
851,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,852,"David McClosky, Eugene Charniak, and Mark Johnson are authors."
852,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,853,David McClosky is an author.
853,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,854,Eugene Charniak is an author.
854,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,855,Mark Johnson is an author.
855,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,856,Effective self-training is for parsing.
856,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,857,"The Proceedings of the Human Language Technology Conference of the NAACL, Main Conference, were published."
857,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,858,"The Proceedings of the Human Language Technology Conference of the NAACL, Main Conference, were published on pages 152–159."
858,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,859,ACL was held in June 2006.
